year,anom,scenario,country
2059,2.0797515577952614,ssp370,India
2060,2.590645729629804,ssp370,India
2061,2.302064824681072,ssp370,India
2062,2.438348725121385,ssp370,India
2063,2.271610216540215,ssp370,India
2064,2.829256517542752,ssp370,India
2065,2.36437054091927,ssp370,India
2066,2.1656314191010386,ssp370,India
2067,2.304505922815098,ssp370,India
2068,2.5900110784332004,ssp370,India
2069,3.2832577878295583,ssp370,India
2070,2.5163073397333826,ssp370,India
2071,1.7083087738267702,ssp370,India
2072,2.7810804567935103,ssp370,India
2073,3.443350779101502,ssp370,India
2074,3.1067246642321527,ssp370,India
2075,2.392499229700346,ssp370,India
2076,2.207982671636372,ssp370,India
2077,3.3271789707666617,ssp370,India
2078,3.762585339340332,ssp370,India
2079,3.6490540484489706,ssp370,India
2080,3.260924180864283,ssp370,India
2081,3.5900907729030185,ssp370,India
2082,3.697310205267448,ssp370,India
2083,3.128612752877664,ssp370,India
2084,3.748572947222982,ssp370,India
2085,3.078944835941357,ssp370,India
2086,3.39676670405148,ssp370,India
2087,3.665549108851225,ssp370,India
2088,3.757821295483627,ssp370,India
2089,3.664531672471205,ssp370,India
2090,3.318025595081589,ssp370,India
2091,3.105528108642777,ssp370,India
2092,2.7717954509696625,ssp370,India
2093,3.5181808861363506,ssp370,India
2094,3.438431753236982,ssp370,India
2095,3.1839710703831097,ssp370,India
2096,3.915802950589941,ssp370,India
2097,4.047025559594285,ssp370,India
2098,3.936067820694662,ssp370,India
2099,3.989304569061557,ssp370,India
2100,4.004807571067308,ssp370,India
2015,0.6509594929661351,ssp370,People's Republic of China
2016,0.4926953942815426,ssp370,People's Republic of China
2017,0.910667301603163,ssp370,People's Republic of China
2018,1.052882047043602,ssp370,People's Republic of China
2019,0.7141232469747067,ssp370,People's Republic of China
2020,0.17205794038664982,ssp370,People's Republic of China
2021,0.8704530794993887,ssp370,People's Republic of China
2022,1.0132289806657162,ssp370,People's Republic of China
2023,0.9529784998789621,ssp370,People's Republic of China
2024,0.9991217713033401,ssp370,People's Republic of China
2025,0.6382160172990741,ssp370,People's Republic of China
2026,1.1479099257512502,ssp370,People's Republic of China
2027,1.5579910488348754,ssp370,People's Republic of China
2028,1.3411727509038804,ssp370,People's Republic of China
2029,0.863267240965061,ssp370,People's Republic of China
2030,0.37264492075212646,ssp370,People's Republic of China
2031,1.0454819939960436,ssp370,People's Republic of China
2032,1.10888028114221,ssp370,People's Republic of China
2033,1.1780202704511535,ssp370,People's Republic of China
2034,0.775383681016361,ssp370,People's Republic of China
2035,1.2510910855741724,ssp370,People's Republic of China
2036,1.5960580065055285,ssp370,People's Republic of China
2037,0.9797859344379722,ssp370,People's Republic of China
2038,1.8936881196497468,ssp370,People's Republic of China
2039,1.0283348362499505,ssp370,People's Republic of China
2040,0.8967002997825066,ssp370,People's Republic of China
2041,1.5351742758228233,ssp370,People's Republic of China
2042,1.7334443158441895,ssp370,People's Republic of China
2043,1.2332515345763284,ssp370,People's Republic of China
2044,1.4531937272115865,ssp370,People's Republic of China
2045,1.897294732440641,ssp370,People's Republic of China
2046,1.3787341677100131,ssp370,People's Republic of China
2047,1.6030698202249645,ssp370,People's Republic of China
2048,1.8157349832855478,ssp370,People's Republic of China
2049,2.2058441262563915,ssp370,People's Republic of China
2050,2.1337047749674607,ssp370,People's Republic of China
2051,2.2606452157521075,ssp370,People's Republic of China
2052,2.1669075932738697,ssp370,People's Republic of China
2053,2.2781105518083526,ssp370,People's Republic of China
2054,1.8015282722980208,ssp370,People's Republic of China
2055,2.2237031785988646,ssp370,People's Republic of China
2056,2.0199887939003487,ssp370,People's Republic of China
2057,2.251832058887267,ssp370,People's Republic of China
2058,2.480534400844551,ssp370,People's Republic of China
2059,2.379886469530799,ssp370,People's Republic of China
2060,2.410557083998538,ssp370,People's Republic of China
2061,2.7606147166687185,ssp370,People's Republic of China
2062,2.3711815723999927,ssp370,People's Republic of China
2063,3.4487325445744514,ssp370,People's Republic of China
2064,2.502694765997757,ssp370,People's Republic of China
2065,2.6272570010436787,ssp370,People's Republic of China
2066,2.8336217928337484,ssp370,People's Republic of China
2067,3.027997689290667,ssp370,People's Republic of China
2068,2.9389081766621477,ssp370,People's Republic of China
2069,2.4575126200560033,ssp370,People's Republic of China
2070,3.020654051958831,ssp370,People's Republic of China
2071,2.7818093441138045,ssp370,People's Republic of China
2072,3.295461046986628,ssp370,People's Republic of China
2073,3.0337381363536573,ssp370,People's Republic of China
2074,3.259494286919041,ssp370,People's Republic of China
2075,3.1867427675875604,ssp370,People's Republic of China
2076,3.141426182522982,ssp370,People's Republic of China
2077,3.733162729336348,ssp370,People's Republic of China
2078,3.3581162195579255,ssp370,People's Republic of China
2079,3.4152878394530366,ssp370,People's Republic of China
2080,3.143106466194608,ssp370,People's Republic of China
2081,3.4039670911220496,ssp370,People's Republic of China
2082,3.074790350460102,ssp370,People's Republic of China
2083,3.6330046206447544,ssp370,People's Republic of China
2084,3.715080611075695,ssp370,People's Republic of China
2085,3.56698483617744,ssp370,People's Republic of China
2086,3.108291952823818,ssp370,People's Republic of China
2087,3.9375511395264984,ssp370,People's Republic of China
2088,3.4343062019897763,ssp370,People's Republic of China
2089,3.569939812438518,ssp370,People's Republic of China
2090,3.4955042535624297,ssp370,People's Republic of China
2091,3.302737637771654,ssp370,People's Republic of China
2092,3.6963278479431794,ssp370,People's Republic of China
2093,4.385656099914559,ssp370,People's Republic of China
2094,3.9846285518586373,ssp370,People's Republic of China
2095,3.735698603314731,ssp370,People's Republic of China
2096,4.061253034412765,ssp370,People's Republic of China
2097,3.762645462551892,ssp370,People's Republic of China
2098,3.9385321884589852,ssp370,People's Republic of China
2099,4.465768993397867,ssp370,People's Republic of China
2100,4.229123213138645,ssp370,People's Republic of China
2015,1.0280653793303274,ssp585,United States of America
2016,0.6155164833596323,ssp585,United States of America
2017,1.2556424100570684,ssp585,United States of America
2018,1.1580417426170688,ssp585,United States of America
2019,0.7092667544764779,ssp585,United States of America
2020,1.3484992237796471,ssp585,United States of America
2021,0.9431135516051864,ssp585,United States of America
2022,1.7528743142563241,ssp585,United States of America
2023,0.8606471643495988,ssp585,United States of America
2024,1.1880159073725594,ssp585,United States of America
2025,1.223551654774154,ssp585,United States of America
2026,1.2986992130184387,ssp585,United States of America
2027,1.7289628565961783,ssp585,United States of America
2028,0.9104565161697779,ssp585,United States of America
2029,1.6688416371805566,ssp585,United States of America
2030,1.6667863682613135,ssp585,United States of America
2031,1.9436996966479105,ssp585,United States of America
2032,1.3285243018388464,ssp585,United States of America
2033,1.3682186500540003,ssp585,United States of America
2034,1.7214461673916777,ssp585,United States of America
2035,1.995907447164025,ssp585,United States of America
2036,1.3176388774980679,ssp585,United States of America
2037,1.9154624745484856,ssp585,United States of America
2038,1.6090101334172504,ssp585,United States of America
2039,2.098017561673448,ssp585,United States of America
2040,2.112337142978282,ssp585,United States of America
2041,2.0633097419753184,ssp585,United States of America
2042,2.124921789933006,ssp585,United States of America
2043,1.885717562672161,ssp585,United States of America
2044,2.5849750191227785,ssp585,United States of America
2045,1.6578611729679145,ssp585,United States of America
2046,2.04524643228137,ssp585,United States of America
2047,1.9623799032360567,ssp585,United States of America
2048,2.241543335954529,ssp585,United States of America
2049,2.6378089949055794,ssp585,United States of America
2050,3.441960993227146,ssp585,United States of America
2051,2.4472424281500205,ssp585,United States of America
2052,2.763332427941846,ssp585,United States of America
2053,2.463969233293961,ssp585,United States of America
2054,2.3555502127677803,ssp585,United States of America
2055,3.330641174562112,ssp585,United States of America
2056,2.2984812519951134,ssp585,United States of America
2057,2.9772266061071124,ssp585,United States of America
2058,2.1947335040219547,ssp585,United States of America
2059,3.0760849825282723,ssp585,United States of America
2060,2.95735660494079,ssp585,United States of America
2061,3.3472703112523234,ssp585,United States of America
2062,3.4760305033178662,ssp585,United States of America
2063,2.8762525086724553,ssp585,United States of America
2064,3.06176161504318,ssp585,United States of America
2065,3.3795646345632635,ssp585,United States of America
2066,3.8251352612063108,ssp585,United States of America
2067,3.639795939814138,ssp585,United States of America
2068,3.6297480068132657,ssp585,United States of America
2069,3.512100552967576,ssp585,United States of America
2070,3.16868137992176,ssp585,United States of America
2071,3.8549322697804964,ssp585,United States of America
2072,3.527670195271618,ssp585,United States of America
2073,3.570361288664596,ssp585,United States of America
2074,3.5132070766964274,ssp585,United States of America
2075,3.890032998871592,ssp585,United States of America
2076,3.9238315651847793,ssp585,United States of America
2077,3.6981204545565847,ssp585,United States of America
2078,4.365756307958759,ssp585,United States of America
2079,4.103948070726503,ssp585,United States of America
2080,4.203072688096936,ssp585,United States of America
2081,3.990665637886834,ssp585,United States of America
2082,4.411456898054314,ssp585,United States of America
2083,4.270985270410981,ssp585,United States of America
2084,4.6194627727232325,ssp585,United States of America
2085,4.180984203670621,ssp585,United States of America
2086,4.1255246238444565,ssp585,United States of America
2087,5.016917580202785,ssp585,United States of America
2088,4.531126921917931,ssp585,United States of America
2089,4.777213456686997,ssp585,United States of America
2090,5.365025948363106,ssp585,United States of America
2091,4.977401810390588,ssp585,United States of America
2092,4.775809418534666,ssp585,United States of America
2093,5.6739104978594535,ssp585,United States of America
2094,5.274286478979003,ssp585,United States of America
2095,4.420334941442675,ssp585,United States of America
2096,5.154583957967458,ssp585,United States of America
2097,4.8052349820314975,ssp585,United States of America
2098,5.522607625824879,ssp585,United States of America
2099,5.049184848112486,ssp585,United States of America
2100,5.642572332325832,ssp585,United States of America
2015,0.6105735529513289,ssp585,Russia
2016,0.6049376326289713,ssp585,Russia
2017,0.9625980027760471,ssp585,Russia
2018,0.5521669366464758,ssp585,Russia
2019,0.8523853201669259,ssp585,Russia
2020,0.7348879357874888,ssp585,Russia
2021,1.8924004277090016,ssp585,Russia
2022,2.4541645273022876,ssp585,Russia
2023,0.6747284893416221,ssp585,Russia
2024,0.7997994819606722,ssp585,Russia
2025,1.6959524687994825,ssp585,Russia
2026,1.222015772522701,ssp585,Russia
2027,0.821136026278555,ssp585,Russia
2028,1.7975827147328023,ssp585,Russia
2029,1.6578406803000074,ssp585,Russia
2030,1.4863946655510591,ssp585,Russia
2031,1.180510434712134,ssp585,Russia
2032,0.8900388112301825,ssp585,Russia
2033,1.2445237345787377,ssp585,Russia
2034,1.6849458708085543,ssp585,Russia
2035,2.262814873098317,ssp585,Russia
2036,1.7386180363378936,ssp585,Russia
2037,2.323513724608316,ssp585,Russia
2038,2.4388555331868185,ssp585,Russia
2039,2.379391353846083,ssp585,Russia
2040,1.8030497613672096,ssp585,Russia
2041,2.5425650761972713,ssp585,Russia
2042,2.232532907883503,ssp585,Russia
2043,1.6637618576486297,ssp585,Russia
2044,2.37647898511411,ssp585,Russia
2045,2.437215541227886,ssp585,Russia
2046,1.6792400383813122,ssp585,Russia
2047,3.276940712339294,ssp585,Russia
2048,2.3235136438471127,ssp585,Russia
2049,2.619767799432214,ssp585,Russia
2050,2.8682703284946047,ssp585,Russia
2051,3.1929051857005897,ssp585,Russia
2052,2.0897804723998736,ssp585,Russia
2053,2.1663503886988345,ssp585,Russia
2054,3.0427640427982534,ssp585,Russia
2055,2.498221102825683,ssp585,Russia
2056,2.484274462446077,ssp585,Russia
2057,3.5053943971079056,ssp585,Russia
2058,2.8513493122211995,ssp585,Russia
2059,3.2225703363856124,ssp585,Russia
2060,3.5111741573629143,ssp585,Russia
2061,3.024052022140535,ssp585,Russia
2062,4.777855095369757,ssp585,Russia
2063,3.7576236355791828,ssp585,Russia
2064,3.5415799162450843,ssp585,Russia
2065,4.205396033637417,ssp585,Russia
2066,3.743713199511232,ssp585,Russia
2067,4.003597577917408,ssp585,Russia
2068,4.1138473534082065,ssp585,Russia
2069,4.617293315487314,ssp585,Russia
2070,3.848466340020079,ssp585,Russia
2071,4.193159780743836,ssp585,Russia
2072,4.081452356220645,ssp585,Russia
2073,3.141250476446775,ssp585,Russia
2074,5.030927321137397,ssp585,Russia
2075,3.5369985172170555,ssp585,Russia
2076,5.221961801323568,ssp585,Russia
2077,3.9964162266458283,ssp585,Russia
2078,4.322048624207153,ssp585,Russia
2079,4.584797049943964,ssp585,Russia
2080,4.536108166475576,ssp585,Russia
2081,5.40369225830423,ssp585,Russia
2082,4.944844183356981,ssp585,Russia
2083,4.203420608084803,ssp585,Russia
2084,5.448113867087496,ssp585,Russia
2085,5.4870554490519945,ssp585,Russia
2086,5.219935279277436,ssp585,Russia
2087,5.5769582540683045,ssp585,Russia
2088,5.211281051387671,ssp585,Russia
2089,5.92123699251059,ssp585,Russia
2090,5.921498436173284,ssp585,Russia
2091,5.697735119078193,ssp585,Russia
2092,5.825572720562862,ssp585,Russia
2093,6.068962992854349,ssp585,Russia
2094,6.0457399079946,ssp585,Russia
2095,5.447643279868873,ssp585,Russia
2096,5.651329916989851,ssp585,Russia
2097,6.381326429599177,ssp585,Russia
2098,5.687130192132933,ssp585,Russia
2099,6.274471832016201,ssp585,Russia
2100,6.597714053226164,ssp585,Russia
2015,0.2701908933419025,ssp585,Japan
2016,0.46865904558254495,ssp585,Japan
2017,0.4532025887487308,ssp585,Japan
2018,0.7681163136134767,ssp585,Japan
2019,0.4469616686376931,ssp585,Japan
2020,1.2544929906568614,ssp585,Japan
2021,0.8277654385400394,ssp585,Japan
2022,1.0757948840925882,ssp585,Japan
2023,0.8071093962352829,ssp585,Japan
2024,0.43368697249278126,ssp585,Japan
2025,0.5749873359671782,ssp585,Japan
2026,0.6503137263177989,ssp585,Japan
2027,1.3869278042423125,ssp585,Japan
2028,1.532305097813883,ssp585,Japan
2029,0.5856575800506676,ssp585,Japan
2030,0.6309197407197615,ssp585,Japan
2031,0.4318541706677263,ssp585,Japan
2032,0.42492098601499995,ssp585,Japan
2033,0.1381465547560789,ssp585,Japan
2034,1.4255802548746868,ssp585,Japan
2035,1.48572094171296,ssp585,Japan
2036,1.4212354298284868,ssp585,Japan
2037,0.9063348057726943,ssp585,Japan
2038,1.23025361807757,ssp585,Japan
2039,1.2672342709253885,ssp585,Japan
2040,1.0690419669407247,ssp585,Japan
2041,1.0895404543029212,ssp585,Japan
2042,1.0464904450364632,ssp585,Japan
2043,1.244035634452203,ssp585,Japan
2044,2.0192807342561765,ssp585,Japan
2045,1.7504977078096327,ssp585,Japan
2046,1.2555472196875181,ssp585,Japan
2047,1.4736418652104275,ssp585,Japan
2048,2.133767469232553,ssp585,Japan
2049,1.412205356473334,ssp585,Japan
2050,1.4551108615041883,ssp585,Japan
2051,2.6117872928618286,ssp585,Japan
2052,1.740683742992129,ssp585,Japan
2053,1.6490991327784053,ssp585,Japan
2054,2.471441641963436,ssp585,Japan
2055,2.1967768596237653,ssp585,Japan
2056,2.6979832530012353,ssp585,Japan
2057,2.4091838910100107,ssp585,Japan
2058,2.303960937342008,ssp585,Japan
2059,1.6241525295431691,ssp585,Japan
2060,2.3398607267860014,ssp585,Japan
2061,1.8285381302617905,ssp585,Japan
2062,2.8385420508776624,ssp585,Japan
2063,2.9625126092683614,ssp585,Japan
2064,3.0244161833436918,ssp585,Japan
2065,2.5192257011905093,ssp585,Japan
2066,2.779027189290985,ssp585,Japan
2067,2.3882187704267537,ssp585,Japan
2068,2.6072921345058764,ssp585,Japan
2069,2.593842170028328,ssp585,Japan
2070,2.907266376850043,ssp585,Japan
2071,2.6541590968361013,ssp585,Japan
2072,2.876086639596207,ssp585,Japan
2073,2.3940561809531387,ssp585,Japan
2074,3.503145669565042,ssp585,Japan
2075,2.8852584527956378,ssp585,Japan
2076,2.9784199611988766,ssp585,Japan
2077,2.391671744288855,ssp585,Japan
2078,2.988913617264588,ssp585,Japan
2079,3.329240200932439,ssp585,Japan
2080,3.25065603323464,ssp585,Japan
2081,3.6066653092430205,ssp585,Japan
2082,3.366398577017244,ssp585,Japan
2083,3.1412788342979328,ssp585,Japan
2084,3.2426992109007733,ssp585,Japan
2085,3.77462960475153,ssp585,Japan
2086,3.4115594173366626,ssp585,Japan
2087,3.0122967696067775,ssp585,Japan
2088,3.5461880386160582,ssp585,Japan
2089,3.56217861527496,ssp585,Japan
2090,3.645421017632981,ssp585,Japan
2091,3.6084385187144488,ssp585,Japan
2092,3.7817162635218224,ssp585,Japan
2093,3.7022421841988327,ssp585,Japan
2094,3.579498797165995,ssp585,Japan
2095,4.794828315983204,ssp585,Japan
2096,4.55332117224698,ssp585,Japan
2097,4.832194821954363,ssp585,Japan
2098,3.8431923263863013,ssp585,Japan
2099,3.878042628576402,ssp585,Japan
2100,4.361302477648423,ssp585,Japan
2015,0.5165974753275239,ssp585,India
2016,1.0002259831168547,ssp585,India
2017,0.8820577943610894,ssp585,India
2018,0.7045163812426672,ssp585,India
2019,0.8217499688497486,ssp585,India
2020,0.7543115612073669,ssp585,India
2021,1.002391386937753,ssp585,India
2022,0.5555040375082292,ssp585,India
2023,1.3103649001721211,ssp585,India
2024,1.1199447217149656,ssp585,India
2025,1.5599805997365082,ssp585,India
2026,1.3961163522818507,ssp585,India
2027,1.0090122608022452,ssp585,India
2028,1.0541693022771783,ssp585,India
2029,1.4903449782036329,ssp585,India
2030,0.43745455167878633,ssp585,India
2031,1.2049240771373535,ssp585,India
2032,1.4300291998159942,ssp585,India
2033,1.098182862399852,ssp585,India
2034,0.8956776408906482,ssp585,India
2035,0.4208155320783244,ssp585,India
2036,1.244876932942178,ssp585,India
2037,1.1982278017569536,ssp585,India
2038,0.5095038447466185,ssp585,India
2039,1.3278986213164934,ssp585,India
2040,0.8064221602117279,ssp585,India
2041,1.1355675157818161,ssp585,India
2042,1.3174315892840742,ssp585,India
2043,1.7383123844706763,ssp585,India
2044,1.9360830332672638,ssp585,India
2045,1.839514994583995,ssp585,India
2046,1.0126806168880094,ssp585,India
2047,1.6471295482937107,ssp585,India
2048,1.7084145788542529,ssp585,India
2049,1.9694951444160713,ssp585,India
2050,1.5209599461572119,ssp585,India
2051,1.8770798081000484,ssp585,India
2052,2.3088704701322196,ssp585,India
2053,2.466063502949604,ssp585,India
2054,3.025141791312711,ssp585,India
2055,2.3088159692286747,ssp585,India
2056,2.107712618154036,ssp585,India
2057,2.6107158282958673,ssp585,India
2058,2.596563814248299,ssp585,India
2059,2.5899291924229266,ssp585,India
2060,1.775027302093744,ssp585,India
2061,3.267875167573247,ssp585,India
2062,2.532186494539076,ssp585,India
2063,2.623260199036412,ssp585,India
2064,3.9582985787903806,ssp585,India
2065,2.778097430357339,ssp585,India
2066,2.569855479250769,ssp585,India
2067,2.7861337554074597,ssp585,India
2068,2.6994930384884293,ssp585,India
2069,3.5089855635439466,ssp585,India
2070,3.35716524660156,ssp585,India
2071,3.077741656695964,ssp585,India
2072,2.17015653246073,ssp585,India
2073,3.5372154585352322,ssp585,India
2074,4.001985454181286,ssp585,India
2075,3.8911167116962266,ssp585,India
2076,3.063059642572922,ssp585,India
2077,3.568996821062716,ssp585,India
2078,3.696944936728799,ssp585,India
2079,3.8768686543623243,ssp585,India
2080,3.650668129283163,ssp585,India
2081,3.4195360744698022,ssp585,India
2082,3.825149046878847,ssp585,India
2083,3.6383136596707555,ssp585,India
2084,3.895451960148777,ssp585,India
2085,4.356782920118403,ssp585,India
2086,4.47732415692886,ssp585,India
2087,3.5213946047499993,ssp585,India
2088,4.206291372776467,ssp585,India
2089,4.0394032139988205,ssp585,India
2090,3.6224172134608175,ssp585,India
2091,4.343771170372315,ssp585,India
2092,3.7956182989136087,ssp585,India
2093,4.504898417015527,ssp585,India
2094,4.22589835930865,ssp585,India
2095,4.560764276225225,ssp585,India
2096,4.820630673177242,ssp585,India
2097,3.7697295717042034,ssp585,India
2098,4.46516231644306,ssp585,India
2099,5.2903647321010325,ssp585,India
2100,4.612542183941826,ssp585,India
2015,0.6866918693224215,ssp585,People's Republic of China
2016,1.1004507846192138,ssp585,People's Republic of China
2017,0.8983169399350438,ssp585,People's Republic of China
2018,1.1597033472916962,ssp585,People's Republic of China
2019,0.6909463536540885,ssp585,People's Republic of China
2020,1.33145278110359,ssp585,People's Republic of China
2021,1.10631974521952,ssp585,People's Republic of China
2022,1.0986831109499768,ssp585,People's Republic of China
2023,0.9643721477031639,ssp585,People's Republic of China
2024,0.7405321228718154,ssp585,People's Republic of China
2025,0.8349624189133561,ssp585,People's Republic of China
2026,0.9778967296692774,ssp585,People's Republic of China
2027,1.2657388318450176,ssp585,People's Republic of China
2028,1.381545458508198,ssp585,People's Republic of China
2029,0.8840459424456767,ssp585,People's Republic of China
2030,1.048570339335372,ssp585,People's Republic of China
2031,1.2174816910312989,ssp585,People's Republic of China
2032,0.9749761409152516,ssp585,People's Republic of China
2033,1.0120559854690065,ssp585,People's Republic of China
2034,1.7397501880536634,ssp585,People's Republic of China
2035,1.5979882616709704,ssp585,People's Republic of China
2036,1.8293253110299559,ssp585,People's Republic of China
2037,1.1655740745062577,ssp585,People's Republic of China
2038,1.2065567407031796,ssp585,People's Republic of China
2039,1.3356416454022995,ssp585,People's Republic of China
2040,1.4800340578417794,ssp585,People's Republic of China
2041,1.4863428528137954,ssp585,People's Republic of China
2042,1.3839704343011825,ssp585,People's Republic of China
2043,2.1014077640345006,ssp585,People's Republic of China
2044,2.397144802331387,ssp585,People's Republic of China
2045,2.0714282918301516,ssp585,People's Republic of China
2046,1.5600471667137428,ssp585,People's Republic of China
2047,1.8343338819966009,ssp585,People's Republic of China
2048,2.3020692338796334,ssp585,People's Republic of China
2049,2.5124037970166304,ssp585,People's Republic of China
2050,1.9102297777680235,ssp585,People's Republic of China
2051,2.6628756246083216,ssp585,People's Republic of China
2052,2.041571223349113,ssp585,People's Republic of China
2053,2.151421533093773,ssp585,People's Republic of China
2054,3.146576597946898,ssp585,People's Republic of China
2055,2.4305086020573623,ssp585,People's Republic of China
2056,2.7081055214889207,ssp585,People's Republic of China
2057,2.828075754803004,ssp585,People's Republic of China
2058,2.9041829052171173,ssp585,People's Republic of China
2059,2.3466033303158818,ssp585,People's Republic of China
2060,2.6133981326128772,ssp585,People's Republic of China
2061,2.671977314752561,ssp585,People's Republic of China
2062,2.933951607038594,ssp585,People's Republic of China
2063,3.0586949598344066,ssp585,People's Republic of China
2064,3.410001744635769,ssp585,People's Republic of China
2065,3.029068266957199,ssp585,People's Republic of China
2066,3.3491570820841767,ssp585,People's Republic of China
2067,3.2292950818102586,ssp585,People's Republic of China
2068,3.228249184059326,ssp585,People's Republic of China
2069,3.0242086614674473,ssp585,People's Republic of China
2070,3.287124936422141,ssp585,People's Republic of China
2071,3.4512792926738256,ssp585,People's Republic of China
2072,3.304228540029636,ssp585,People's Republic of China
2073,3.309113052716883,ssp585,People's Republic of China
2074,3.442155819287966,ssp585,People's Republic of China
2075,3.6203282095891742,ssp585,People's Republic of China
2076,3.6615556990923435,ssp585,People's Republic of China
2077,3.266253510204796,ssp585,People's Republic of China
2078,3.786470047155161,ssp585,People's Republic of China
2079,3.8038580949968837,ssp585,People's Republic of China
2080,4.034214698079144,ssp585,People's Republic of China
2081,3.860998066468309,ssp585,People's Republic of China
2082,3.9407152261683454,ssp585,People's Republic of China
2083,4.174350816421651,ssp585,People's Republic of China
2084,4.267937885794788,ssp585,People's Republic of China
2085,4.373015801175074,ssp585,People's Republic of China
2086,4.115676399085424,ssp585,People's Republic of China
2087,3.7706438408583094,ssp585,People's Republic of China
2088,4.241613539603757,ssp585,People's Republic of China
2089,4.4396989101049265,ssp585,People's Republic of China
2090,4.542334825407763,ssp585,People's Republic of China
2091,4.223551505107626,ssp585,People's Republic of China
2092,4.703147966490969,ssp585,People's Republic of China
2093,4.972663620232288,ssp585,People's Republic of China
2094,4.636587483160209,ssp585,People's Republic of China
2095,5.051810433049951,ssp585,People's Republic of China
2096,5.2276195500633,ssp585,People's Republic of China
2097,5.44865162197253,ssp585,People's Republic of China
2098,5.1966610335546335,ssp585,People's Republic of China
2099,4.900031210077683,ssp585,People's Republic of China
2100,5.357209876229403,ssp585,People's Republic of China
